Record,Weight,Date,WID,Wrestler1,Team1,Wrestler2,Team2,VS,Result,difVP,NAPM,NPF,Ride,Escaoe,Reversal,TD,LA,HI,HO,D,LS,COUNTER,THROW,APM,oTD,oLA,oHI,oHO,oD,oLS,Ocounter,oTHROW,oAPM,Laa,Lac,Tda,TDc,OPM,DPM,Ptotal,oLAa,oLAc,oTDa,oTDc,oPtotal,oOPM,oDPM,wResult,oppStrength,Seconds,Hia,Hic,Hoa,Hoc,Da,Dc,Lsa,LSc,Countera,Counterc,Throwa,Throwc,SU,E,R ,Cut,BD,MR,NF2,NF4,S ,TV,RT,oHIa,oHIc,oHOa,oHOc,oDa,oDc,oLSa,oLSc,oCountera,oCounterc,oThrowa,oThrowc,oSU,oE,oR,oCut,oBD,oMR,oNF2,oNF4,oS ,oTV,oRT
1411,149,02/09/18,Eicher Michigan State 149,Eicher,Michigan State,Amine,Michigan,15.20022795,0,-11.45150044,-0.214285714,0.76,0,0.333333333,0,0.166666667,0.333333333,0,0,0,0.333333333,0,0,1.357142857,0.333333333,0.25,1,0,0,0,0.5,0,15071428571,3,1,6,1,0.785714286,0.571428571,0,4,1,6,2,1,0.857142857,0.714285714,1.785328917,1.983698797,420,0,0,0,0,0,0,3,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1
464,285,01/05/18,Nevills Fresno State 285,Nevills,Fresno State,Empey,Cal Poly,15.16666667,1,null,0.357142857,1.17,0.333333333,1,0,0.5,0.666666667,0,0,1,0.5,0,0,1.785714286,0.25,0,0,0,0,0,1,0,1.428571429,3,2,4,2,1.214285714,0.571428571,0,3,0,4,1,0,0.571428571,0.857142857,110,1,420,0,0,0,0,1,1,2,1,1,0,0,0,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,2,0,0,2,0,0,0,0,0,0
1988,184,03/03/18,Gravina Rutgers 184,Gravina,Rutgers,Parker,Illinois,15.15343228,0,0.282750979,-1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.357142857,0.333333333,0,0,0,0,0,0,1,1.357142857,0,0,0,0,0,0.357142857,0,2,0,3,1,1,1,0.357142857,3.515343228,3.90593692,420,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,4,0,0,0,1,0,1
1919,165,03/03/18,Wanzek Minnesota 165,Wanzek,Minnesota,White,Nebraska,15.10170068,0,-13.20061563,-1.928571429,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928571429,2,0,4,0,0.5,0.5,1,3,0,6,0,0,1.285714286,0.642857143,4.724455782,5.249395314,420,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,3,1,0,0,2,0,0,1,0,0,0
3022,197,03/03/18,Robilloto Franklin & Marshall 197,Robilloto,Franklin & Marshall,Haddad,Hofstra,15.03174603,0,null,1.357142857,0.44,0,1,0,0,0,0,0,0,0,0,0,1.857142857,0.166666667,0.2,0.2,0,0,0,0,0,0.5,3,0,10,0,0.571428571,1.285714286,0,5,1,6,1,2,1.071428571,0.428571429,0.9,1,420,0,0,0,0,2,0,1,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
2870,157,03/03/18,D'Angelo Princeton 157,D'Angelo,Princeton,Scheidel,Columbia,15.0122449,0,27.04012263,0.928571429,0.69,0,1,0,0,0,0,0,0,0,0,0,1.285714286,0.2,0.25,0,1,0,0,0,0,0.357142857,9,0,12,0,1.285714286,1,1,4,1,5,1,2,1.071428571,0.285714286,0.858367347,0.953741497,420,3,0,1,0,3,0,2,0,3,0,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,2,0,1
948,184,11/04/17,Elfstrum Princeton 184,Elfstrum,Princeton,Martin,Ohio State,14.99595153,0,null,-3.714285714,0.36,0,0.571428571,0,0,0,0,0,0,0,0,0,15071428571,0.8,0.857142857,1,0,1,0.75,0.666666667,0,5.285714286,4,0,6,0,0.571428571,1,0,7,6,10,8,0,3.142857143,11042857143,7.577517231,10.10335631,420,1,0,2,0,0,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,4,3,3,2,0,0,0,1,0,2,4,0,0,0,0,0,1
3098,285,03/03/18,Sweany Cornell 285,Sweany,Cornell,Hughes,Hofstra,14.98451693,0,-9.65765744,-1.214285714,0.5,0,1,0,0,0,0,0,0,0,0,0,0.071428571,0.333333333,0.5,0.5,0,0,0,0,0,1.285714286,2,0,4,0,0.285714286,0.785714286,1,2,1,3,1,1,0.785714286,0.5,3.319880264,3.688755849,420,0,0,1,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,1,0,1
166,149,02/04/18,Purinton Nebraska 149,Purinton,Nebraska,Eicher,Michigan State,14.938322,1,null,0.571428571,1,0,0.5,0,0.428571429,0.333333333,0.5,0,0,0.25,1,0,3.214285714,0.333333333,0,0,0,0,0,1,0,2.642857143,6,2,7,3,2.357142857,0.857142857,0,6,0,9,3,0,0.857142857,1.785714286,0.922403628,0.838548753,420,2,1,0,0,0,0,4,1,1,1,0,0,2,2,0,2,2,1,0,1,0,0,0,2,0,0,0,0,0,4,0,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0
2815,149,03/03/18,Prince Navy 149,Prince,Navy,Kolodzik,Princeton,14.92933673,0,22.9835992,-0.785714286,0.6,0,0.5,0,0,0,0,0,0,0,0,0,0.071428571,1,1,0,0,1,0,1,0,0.857142857,3,0,4,0,0.5,0.571428571,1,2,2,3,3,2,1.285714286,0.571428571,2.592933673,2.881037415,420,3,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,5,1,0,0,2,0,1
1659,125,03/03/18,Rivera Northwestern 125,Rivera,Northwestern,Lizak,Minnesota,14.8884704,0,12.14612451,-1.928571429,0.56,1,0,0,0,0,0,0,0,0,0,0,0.214285714,0.111111111,0.25,0.333333333,0,0,0,0,0,2.142857143,5,0,8,0,0.714285714,0.5,1,4,1,9,1,1,1.428571429,0.714285714,4.274561326,4.749512584,420,2,0,1,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,7,1,0,0,1,0,1
359,149,01/21/18,Nash Purdue 149,Nash,Purdue,Barone,Illinois,14.8620642,1,-33.95929253,0.071428571,1.43,0,1,0,0.333333333,0.333333333,0,0.5,0,0,0,0,1.285714286,0,0,0,0,0,0,0,0,1.214285714,3,1,3,1,1,0.285714286,0,4,0,4,0,0,0.785714286,0.428571429,1.384165604,1258332367,420,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0
2399,157,03/03/18,Moore West Virginia 157,Moore,West Virginia,Gaxiola,Fresno State,14.85772796,1,14.32711521,1.857142857,1.07,0.5,0.5,0,0.666666667,1,1,0,1,0,0.5,0,3.5,0.4,0,0,0,0,0,1,0,1.642857143,2,2,6,4,1.214285714,1.285714286,0,3,0,5,2,0,0.5,11042857143,-0.495179584,-0.450163259,420,1,1,0,0,1,1,0,0,4,2,0,0,0,1,0,1,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0
2580,197,03/03/18,Weigel Oklahoma State 197,Weigel,Oklahoma State,Dixon,Oklahoma,14.82780612,1,10.0329932,4,0,1,0,0,0,0,0,0,0,0,0,0,3.142857143,0,0,0,0,0,0,0,0,-0.857142857,0,0,0,0,2.142857143,0,0,1,0,1,0,1,0.142857143,0,1.482780612,1108622449,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
235,133,02/11/18,Duncan Illinois 133,Duncan,Illinois,Lantz,Wisconsin,14.81151713,1,40.22617954,0.714285714,1.67,0.333333333,1,0,0.5,0.5,1,0,0,0.5,0,0,1.428571429,0,0,0,0,0,0,0,0,0.714285714,4,2,4,2,1.214285714,0.214285714,0,2,0,2,0,0,0.285714286,0.428571429,0.290675522,0.264250475,420,1,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
81,149,02/16/18,Britton Michigan State 149,Britton,Michigan State,Ortz,Clarion,14.76913136,0,-88.20466424,-1.357142857,0.67,0,0.5,0.5,0.333333333,0,0,0,0,0,1,0,1.071428571,0.1,0.1,0,0.25,0,0,0,0,2.428571429,2,0,3,1,0.285714286,0.785714286,0,10,1,10,1,0,1.714285714,0.714285714,3.286436946,3.651596606,420,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,4,1,1,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
2027,197,03/03/18,Brunner Purdue 197,Brunner,Purdue,Messner,Rutgers,14.74496523,1,52.26865984,2.929292929,1.5,1,0,0,1,0,0,0,0,0,1,1,3.232323232,0,0,0,0,0,0,0,0,0.303030303,0,0,2,2,2.626262626,0.606060606,0,1,0,1,0,0,0.202020202,0.101010101,-2.919442871,-1.668253069,297,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2987,184,03/03/18,Phipps Bucknell 184,Phipps,Bucknell,DeCiantis,Drexel,14.68575403,0,-36.45242512,-0.857142857,0.58,0.333333333,1,0.333333333,0.166666667,0,0,0,0,0,0.25,0,1.928571429,0.25,0.4,0,0.5,0,1,0,0,2.785714286,2,0,6,1,0.357142857,15071428571,0,5,2,8,2,0,2.142857143,0.642857143,2.682861118,2.980956797,420,0,0,2,0,0,0,0,0,4,1,0,0,2,2,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,2,0,1,0,1,2,0,0,1,1,0,1,0,0,0
1952,174,03/03/18,Skatzka Indiana 174,Skatzka,Indiana,Gunther,Iowa,14.67945868,0,47.24746708,0.5,0.86,0.5,0.5,0,0.1,0.125,0.333333333,0,0,0,0,0,2.428571429,0.181818182,0.285714286,0,0,1,0.5,0,0,1.928571429,8,1,10,1,1.928571429,0.5,0,7,2,11,2,1,2.071428571,0.857142857,1.036573319,11051748133,420,3,1,1,0,3,0,1,0,1,0,1,0,3,1,0,0,2,3,0,0,0,0,0,4,0,0,0,1,1,2,1,3,0,1,0,4,1,0,1,2,2,0,0,1,0,0
2302,133,03/03/18,Rubio Oklahoma 133,Rubio,Oklahoma,Jiminez,Air Force,14.63692664,0,-38.759458,-0.214285714,1.11,0,1,0,0.230769231,0.5,0.5,0,0,0.5,0.125,0,2.357142857,0.1,0.111111111,0.25,0,0,0,0,0,2.571428571,4,2,13,3,1.642857143,1.714285714,2,9,1,10,1,0,15071428571,1,1.655019195,1.838910217,420,2,1,0,0,0,0,2,1,8,1,1,0,0,2,0,0,3,2,0,0,2,0,1,4,1,5,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1739,141,03/03/18,Red Nebraska 141,Red,Nebraska,Diehl,Maryland,14.63479238,1,32.67917282,1.357142857,1.29,1,1,0,0.5,0,0,0,0,0,1,0,2.571428571,0,0,0,0,0,0,0,0,1.214285714,2,0,4,2,0.571428571,1,0,2,0,8,0,0,0.714285714,0.5,-0.281418721,-0.255835201,420,0,0,0,0,1,0,1,0,2,2,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0
87,174,02/16/18,Ritchie Michigan State 174,Ritchie,Michigan State,Rigous,Clarion,14.61868132,0,-46.15125799,0.428571429,0.33,0,0,0,0,0,0,0,0,0,0,0,150,0.333333333,0,0,0,0,0,1,0,1.071428571,1,0,2,0,0.285714286,0.214285714,0,2,0,3,1,0,0.357142857,0.714285714,1.319010989,1.465567766,420,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0
2256,125,03/03/18,DeCesare Air Force 125,DeCesare,Air Force,Brown,South Dakota State,14.61658163,0,-6.954620311,-11042857143,1.17,0.333333333,0.333333333,0.333333333,0.166666667,0.25,0.5,0,0,0,0,0,150,0.166666667,0.5,0,1,0,0,0,0,2.642857143,4,1,6,1,0.857142857,0.642857143,0,2,1,6,1,0,0.642857143,1,2.414039116,2.682265684,420,2,1,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1
474,157,12/10/17,Short Minnesota 157,Short,Minnesota,Gaxiola,Fresno State,14.5936587,1,11.71130043,150,1.3,0.6,0.333333333,0,0.571428571,0.5,0,1,0,0.666666667,0,1,3.357142857,0.4,0.25,0,0,0,0.333333333,1,0,1.857142857,6,3,7,4,3.142857143,0.214285714,0,4,1,5,2,0,1,0.857142857,-0.495179584,-0.450163259,420,2,0,1,1,0,0,3,2,0,0,1,1,1,1,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,2,2,0,0,2,0,0,0,0,0,0
2198,174,03/03/18,Sherry Rider 174,Sherry,Rider,Rigous,Clarion,14.58278388,1,25.04032839,-0.5,1.69,0.25,0,0,0.333333333,0.333333333,0.4,0,0,0.333333333,0,0,0.785714286,0,0,0,0,0,0,0,0,1.285714286,9,3,9,3,2.785714286,0,2,4,0,6,0,0,0.571428571,0.714285714,1.612124542,1.465567766,420,5,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
244,174,02/11/18,Christensen Wisconsin 174,Christensen,Wisconsin,Riojas,Illinois,14.51423463,1,25.10456156,3.357142857,1.05,0.333333333,1.333333333,0.333333333,0.25,0,0,0,0,0,1,0,5.5,0.333333333,0.2,0.5,0,0,0,1,0,2.142857143,6,0,8,2,2.714285714,1.785714286,0,5,1,6,2,0,11042857143,1,-2.058316797,-1.646653437,420,3,0,1,0,0,0,2,0,2,2,0,0,3,3,1,1,7,2,0,2,0,0,1,2,1,2,0,0,0,1,0,1,1,0,0,4,2,0,0,2,0,0,0,0,0,0
396,133,01/19/18,Lantz Wisconsin 133,Lantz,Wisconsin,Micic,Michigan,14.43909582,0,-67.24454365,-2.071428571,0.17,0,0.5,0,0,0,0,0,0,0,0,0,0.785714286,0.833333333,0.8,1,0,0,1,1,0,2.857142857,1,0,1,0,0.142857143,0.642857143,0,5,4,6,5,0,2,0.857142857,5.24152863,6.98870484,420,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,1,1,0,0,2,2,0,0,2,0,0,0,0,0,0
2597,285,03/03/18,Dennison Utah Valley 285,Dennison,Utah Valley,Stibral,North Dakota State,14.4351312,1,0.295149012,-0.357142857,1.71,0.25,1,0,0.6,0.5,0,1,0.333333333,0,0,1,0.785714286,0,0,0,0,0,0,0,0,11042857143,4,2,5,3,2.571428571,0.214285714,3,1,0,3,0,0,0.357142857,0.785714286,15045553936,1.236443149,420,0,0,1,1,3,1,0,0,0,0,1,1,1,1,0,0,3,3,0,1,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,0,1,0,0,0,0,0
2529,184,03/03/18,Ikehara Air Force 184,Ikehara,Air Force,McRill,West Virginia,14.35969388,1,4.893218343,0.357142857,1.75,0.5,1,0,0.25,0.5,0,1,0,0,0,0,1.285714286,0,0,0,0,0,0,0,0,0.928571429,2,1,4,1,0.857142857,0.428571429,1,1,0,4,0,0,0.142857143,0.785714286,0.810969388,0.737244898,420,0,0,1,1,1,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2911,165,03/03/18,Viruet Brown 165,Viruet,Brown,Daniels,Navy,14.35957792,0,4.437950442,0.857142857,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,1,0.142857143,3,0,4,0,0.571428571,0.428571429,0,2,0,4,1,1,0.714285714,0.428571429,1.007386364,11019318182,420,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0
2474,174,03/03/18,Kincaid Fresno State 174,Kincaid,Fresno State,Pope,Wyoming,14.23548951,0,-52.11479902,-1.214285714,1,0,1,0.5,0.4,1,0,1,0,0,0,0,1.785714286,0.125,0,0,0,0,0,0.25,0,3,2,2,5,2,0.928571429,0.857142857,0,4,0,8,1,0,150,150,2.637834665,2.930927406,420,0,0,2,2,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,4,1,0,0,1,4,0,0,1,0,1,1,0,0,0
748,133,01/07/18,Delvecchio Rutgers 133,Delvecchio,Rutgers,Pletcher,Ohio State,14.22009101,0,-23.08063148,-2.071428571,0.44,0,0.5,0,0,0,0,0,0,0,0,0,11042857143,0.111111111,0.2,0,0,0,0.5,0,0,3.214285714,4,0,4,0,0.571428571,0.571428571,0,5,1,9,1,0,150,0.714285714,4.644231323,5.160257025,420,4,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,4,0,0,0,0,1,0,0,2,5,0,0,0,0,1
1469,149,02/04/18,Barone Illinois 149,Barone,Illinois,Santos,Rutgers,14.21428571,1,null,0.214285714,1.5,0,1,0,0.2,0.333333333,0.5,0,0,0,0,0,1.642857143,0,0,0,0,0,0,0,0,1.428571429,3,1,5,1,1,0.642857143,0,3,0,5,0,0,0.571428571,0.857142857,110,1,420,2,1,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,4,2,0,0,1,1,0,0,0,0,0
3089,285,03/03/18,Pelusi Franklin & Marshall 285,Pelusi,Franklin & Marshall,Stokes,Bucknell,14.20454545,1,50.56889301,3.272727273,1.5,1,0,0,1,0,0,0,0,0,0,1,3.818181818,0,0,0,0,0,0,0,0,0.545454545,0,0,1,1,3.818181818,0,0,1,0,1,0,0,0.545454545,0,-3.488636364,-1.993506494,110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,174,03/03/18,Skatzka Indiana 174,Skatzka,Indiana,Christensen,Wisconsin,14.20279589,0,50.12692122,0.357142857,1.8,0,0.25,0.25,0.5,0.5,0.5,0,0,0.5,0,0,150,0,0,0,0,0,0,0,0,11042857143,4,2,4,2,1.214285714,0.285714286,0,1,0,3,0,2,0.785714286,1.357142857,0.777422446,0.863802718,420,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,5,0,1,0,2,0,1
171,174,02/04/18,Ritchie Michigan State 174,Ritchie,Michigan State,Breske,Nebraska,14.1814059,1,-41.79036492,0.857142857,0.33,0.5,1,0.5,0,0,0,0,0,0,0,0,1.071428571,0.5,0.5,0,1,0,0,0,0,0.214285714,1,0,1,0,0.285714286,0.785714286,0,2,1,2,1,1,0.928571429,0.285714286,11032426304,1.029478458,420,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,2,3,0,0,1,0,0
1576,149,01/05/18,Sorensen iowa 149,Sorensen,iowa,Britton,Michigan State,14.12627599,1,134.3319434,5.22907489,2,0.6,0,0,0.428571429,0.2,0,0.5,0,0,1,1,4.757709251,0,0,0,0,0,0,0,0,-0.471365639,5,1,7,3,3.964757709,0.792951542,0,0,0,1,0,1,0,0.528634361,-9.04552218,-5.168869817,227,3,0,2,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26,141,02/18/18,Dippery Rider 141,Dippery,Rider,Diehl,Maryland,14.12605462,0,102.6641088,1.642857143,1,0,0.5,0,0,0,0,0,0,0,0,0,15071428571,0,0,0,0,0,0,0,0,-0.071428571,3,0,3,0,0.428571429,0.142857143,0,0,0,0,0,1,0.642857143,0.285714286,-0.230251681,-0.255835201,420,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2437,157,03/03/18,Mossing Air Force 157,Mossing,Air Force,Ryan,Northern Iowa,14.11558085,0,0.004796791,0.357142857,0.7,0,1,0,0,0,0,0,0,0,0,0,0.642857143,0.166666667,0.333333333,0,0,0,0.5,0,0,0.285714286,6,0,9,0,1,0.642857143,1,3,1,6,1,1,0.714285714,0.571428571,11061558085,1.290620094,420,0,0,2,0,2,0,2,0,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2550,197,03/03/18,Colbray Iowa State 197,Colbray,Iowa State,Paine,Wyoming,14.00897959,1,8.281817286,0.571428571,1.5,0.333333333,1,0,0.222222222,0.2,0.25,0,0,0,0.25,0,2.071428571,0,0,0,0,0,0,0,0,150,5,1,9,2,1.071428571,1,0,4,0,8,0,0,0.571428571,0.928571429,0.51200907,0.465462791,420,4,1,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0
1976,184,03/03/18,Bowman Iowa 184,Bowman,Iowa,Abounader,Michigan,14.00243506,0,-69.37868828,-2.642857143,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0.6,0.666666667,1,0,0,0,0,1,2.642857143,1,0,3,0,0.214285714,0.785714286,1,3,2,5,3,1,2.214285714,0.428571429,6.157386364,8.209848485,420,1,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,1,0,1,0,1,1,2,1,0,0,3,0,0,1,1,0,1
1861,157,03/03/18,Tucker Michigan State 157,Tucker,Michigan State,Van Brill,Rutgers,13.9680798,0,-37.23113926,-0.285714286,0.5,0.5,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0.857142857,1,1,0,1,0,0,1,0,11042857143,1,0,2,0,0.357142857,0.5,0,1,1,2,2,0,0.571428571,0.571428571,1.825379409,2.028199343,420,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
3065,285,03/03/18,Piehl Navy 285,Piehl,Navy,O'Malley,Drexel,13.85714286,1,null,0.285714286,1,0.5,1,0,1,0,0,0,0,0,1,0,0.785714286,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0.071428571,0.714285714,0,1,0,1,0,0,0.214285714,0.285714286,110,1,420,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3034,197,03/03/18,Caywood Army 197,Caywood,Army,Cervantes,Navy,13.85714286,1,null,0.857142857,0.33,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0.642857143,1,0,2,0,0.214285714,0.285714286,0,2,0,3,0,0,0.285714286,0.357142857,110,1,420,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2354,141,03/03/18,Longo Oklahoma 141,Longo,Oklahoma,Parker,Iowa State,13.83938776,0,-11.21103623,0.142857143,0.4,1,0.5,0,0,0,0,0,0,0,0,0,1.714285714,0.333333333,0.333333333,0,0,0,1,0,0,15071428571,2,0,5,0,0.571428571,11042857143,0,3,1,3,1,0,1.428571429,0.142857143,1.326795918,1.474217687,420,1,0,1,0,0,0,0,0,3,0,0,0,8,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,3,7,0,0,0,0,0
2785,149,03/03/18,Bukert Hofstra 149,Bukert,Hofstra,Ladnier,Harvard,13.81862332,0,-11.93225721,-0.071428571,0.29,0,0,0,0,0,0,0,0,0,0,0,2.071428571,0.25,0.2,0,0,0.5,0,0.333333333,0,2.142857143,2,0,6,0,0.5,0.571428571,0,5,1,8,2,0,11042857143,1,15004311312,1.671457013,420,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,2,0,2,1,0,0,3,1,0,0,2,1,0,0,2,0,0,0,0,0,0
2840,157,03/03/18,Velliquette Pennsylvania 157,Velliquette,Pennsylvania,Hammond,Drexel,13.77137755,0,27.24382086,0.285714286,0.86,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.5,0,0,0,0,0,1,0,-0.142857143,6,0,7,0,1,0.142857143,1,1,0,2,1,1,0.214285714,0.642857143,11032239796,1258044218,420,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
2858,157,03/03/18,Klee Sacred Heart 157,Klee,Sacred Heart,Scheidel,Columbia,13.68571429,0,1.938988095,1.785714286,0.29,0,0.25,0,0,0,0,0,0,0,0,0,1,0.428571429,0.333333333,1,0,0,0,0.5,0.5,-0.785714286,2,0,5,0,0.285714286,0.714285714,0,3,1,7,3,3,150,0.714285714,0.858367347,0.953741497,420,0,0,0,0,2,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,2,1,0,1,0,0,1,2,0,0,3,0,0
1296,184,02/17/18,Marriot Mizzouri 184,Marriot,Mizzouri,Foster,Northern Iowa,13.68536346,0,null,-1.357142857,0.54,0,1,0,0,0,0,0,0,0,0,0,2,0.222222222,0.166666667,0.333333333,0,0,0,0.333333333,0,3.357142857,7,0,9,0,1,1,0,6,1,9,2,0,150,0.857142857,3.35205283,3.724503144,420,5,0,0,0,0,0,2,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,3,1,0,0,0,1,0,0,2,3,0,0,0,0,1
