Record,Weight,Date,Wrestler1,Team1,Wrestler2,Team2,Result,Seconds,Hia,Hic,Hoa,Hoc,Da,Dc,Lsa,LSc,Countera,Counterc,Throwa,Throwc,SU,E,R ,Cut,BD,MR,NF2,NF4,S ,TV,RT,oHIa,oHIc,oHOa,oHOc,oDa,oDc,oLSa,oLSc,oCountera,oCounterc,oThrowa,oThrowc,oSU,oE,oR,oCut,oBD,oMR,oNF2,oNF4,oS ,oTV,oRT
2911,165,3/3/2018,Viruet,Brown,Daniels,Navy,0.9,420,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0
2912,165,3/3/2018,Daniels,Navy,Viruet,Brown,1.1,420,1,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0
2913,165,3/3/2018,Wolf,Lehigh,Bethea,Pennsylvania,0.9,420,0,0,0,0,0,0,5,1,2,0,1,0,1,3,0,0,1,0,0,0,0,0,1,1,0,2,2,2,1,2,1,3,1,1,1,0,1,0,1,1,0,0,0,1,0,0
2914,165,3/3/2018,Bethea,Pennsylvania,Wolf,Lehigh,1.1,420,1,0,2,2,2,1,2,1,3,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,1,0,1,3,0,0,1,0,0,0,0,0,1
2915,165,3/3/2018,Daniels,Navy,Bethea,Pennsylvania,1.25,420,1,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,4,3,0,0,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
2916,165,3/3/2018,Bethea,Pennsylvania,Daniels,Navy,0.75,420,2,0,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,4,3,0,0,1,0,1
2917,165,3/3/2018,Jarrell,Drexel,Mendel,Army,1.1,420,1,0,1,0,0,0,0,0,3,2,0,0,2,0,1,0,5,5,0,0,2,0,1,2,1,1,0,1,0,0,0,3,0,0,0,5,3,0,0,0,1,0,0,1,0,0
2918,165,3/3/2018,Mendel,Army,Jarrell,Drexel,0.9,420,2,1,1,0,1,0,0,0,3,0,0,0,5,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,0,0,2,0,1,0,5,5,0,0,2,0,1
2919,174,3/3/2018,Heller,Hofstra,Hiles,Pennsylvania,1.5,220,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2920,174,3/3/2018,Hiles,Pennsylvania,Heller,Hofstra,0.5,220,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0
2921,174,3/3/2018,Rogers,Brown,Grosso,Sacred Heart,1.1,420,2,0,0,0,3,1,1,0,3,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,2,1,0,2,1,0,0,0,0,0
2922,174,3/3/2018,Grosso,Sacred Heart,Rogers,Brown,0.9,420,2,0,1,0,0,0,0,0,4,0,0,0,0,2,1,0,2,1,0,0,0,0,0,2,0,0,0,3,1,1,0,3,2,1,0,1,0,0,0,2,0,0,0,0,0,0
2923,174,3/3/2018,Young,Franklin & Marshall,Gancayco,Princeton,1.1,420,3,1,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,0,2,2,0,0,0,0,0,0,1,0,0
2924,174,3/3/2018,Gancayco,Princeton,Young,Franklin & Marshall,0.9,420,2,0,0,0,0,0,0,0,5,0,1,0,2,2,0,0,0,0,0,0,1,0,0,3,1,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2925,174,3/3/2018,Stephani,Bucknell,Eckhart,American,0.9,420,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,0,1
2926,174,3/3/2018,Eckhart,American,Stephani,Bucknell,1.1,420,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2927,174,3/3/2018,Lombardo,Binghampton,Heller,Hofstra,0.9,420,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,2,0,5,1,0,0,0,1,0
2928,174,3/3/2018,Heller,Hofstra,Lombardo,Binghampton,1.1,420,0,0,1,1,0,0,0,0,5,0,0,0,0,0,2,0,5,1,0,0,0,1,0,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2929,174,3/3/2018,Rogers,Brown,Johnson,Harvard,0.9,420,1,0,1,0,2,0,0,0,4,1,0,0,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,3,1,2,0,1,0,1,1,0,0,4,2,0,0,1,0,1
2930,174,3/3/2018,Johnson,Harvard,Rogers,Brown,1.1,420,1,1,0,0,2,1,3,1,2,0,1,0,1,1,0,0,4,2,0,0,1,0,1,1,0,1,0,2,0,0,0,4,1,0,0,2,3,0,1,0,0,0,0,0,0,0
2931,174,3/3/2018,White,Columbia,Young,Franklin & Marshall,1.25,420,1,1,1,0,2,1,2,1,0,0,0,0,1,0,0,0,5,5,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0
2932,174,3/3/2018,Young,Franklin & Marshall,White,Columbia,0.75,420,0,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,2,1,0,0,0,0,1,0,0,0,5,5,1,0,0,0,1
2933,174,3/3/2018,Rose,Drexel,Eckhart,American,1.1,420,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2934,174,3/3/2018,Eckhart,American,Rose,Drexel,0.9,420,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,0,1,0,0,0,1
2935,174,3/3/2018,Heller,Hofstra,Johnson,Harvard,0.9,420,0,0,0,0,3,0,0,0,4,1,0,0,3,0,0,0,0,3,0,0,0,3,0,2,1,0,0,0,0,2,0,1,0,0,0,3,1,0,0,1,2,0,0,1,0,0
2936,174,3/3/2018,Johnson,Harvard,Heller,Hofstra,1.1,420,2,1,0,0,0,0,2,0,1,0,0,0,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,4,1,0,0,3,0,0,0,0,3,0,0,0,3,0
2937,174,3/3/2018,Rose,Drexel,White,Columbia,0.9,420,2,0,2,0,0,0,2,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,5,0,2,0,1,1,0,1,0,0,1,1,0,0,1,0,0
2938,174,3/3/2018,White,Columbia,Rose,Drexel,1.1,420,3,1,0,0,1,0,5,0,2,0,1,1,0,1,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,2,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0
2939,174,3/3/2018,Johnson,Harvard,Womack,Cornell,0.9,420,1,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1
2940,174,3/3/2018,Womack,Cornell,Johnson,Harvard,1.1,420,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0
2941,174,3/3/2018,White,Columbia,Harvey,Army,0.9,420,5,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0
2942,174,3/3/2018,Harvey,Army,White,Columbia,1.1,420,1,0,0,0,0,0,4,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2943,174,3/3/2018,Harvey,Army,Womack,Cornell,0.5,234,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0
2944,174,3/3/2018,Womack,Cornell,Harvey,Army,1.75,234,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2945,174,3/3/2018,Rose,Drexel,Heller,Hofstra,1.1,420,1,0,0,0,1,1,4,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,2,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2946,174,3/3/2018,Heller,Hofstra,Rose,Drexel,0.9,420,0,0,3,0,2,0,2,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
2947,174,3/3/2018,Kutler,Lehigh,Hiles,Pennsylvania,1.75,160,1,1,2,1,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2948,174,3/3/2018,Hiles,Pennsylvania,Kutler,Lehigh,0.5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,1,0,0,0
2949,174,3/3/2018,Heller,Hofstra,Rose,Drexel,0.75,420,0,0,4,0,2,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,1,2,1,0,0,0,1,0,0,1,0,1,1,0,0,1
2950,174,3/3/2018,Rose,Drexel,Heller,Hofstra,1.25,420,1,1,0,0,2,1,2,1,2,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,4,0,2,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0
2951,174,3/3/2018,White,Columbia,Grosso,Sacred Heart,1.5,420,1,1,0,0,3,1,1,1,3,2,1,1,0,1,0,0,9,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,2,0,0
2952,174,3/3/2018,Grosso,Sacred Heart,White,Columbia,0.5,420,1,0,1,0,0,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,2,0,0,1,1,0,0,3,1,1,1,3,2,1,1,0,1,0,0,9,0,1,1,0,0,1
2953,174,3/3/2018,Harvey,Army,Young,Franklin & Marshall,1.75,358,1,0,1,0,1,0,5,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0
2954,174,3/3/2018,Young,Franklin & Marshall,Harvey,Army,0.5,358,0,0,0,0,1,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2955,174,3/3/2018,Gancayco,Princeton,Johnson,Harvard,0.9,420,1,0,0,0,3,0,0,0,1,0,0,0,6,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,2,0,0,0,3,3,0,0,1,0,1
2956,174,3/3/2018,Johnson,Harvard,Gancayco,Princeton,1.1,420,1,0,1,0,0,0,0,0,4,2,0,0,2,0,0,0,3,3,0,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0,6,2,0,1,0,2,0,0,0,0,0
2957,174,3/3/2018,Lombardo,Binghampton,Stephani,Bucknell,1.25,420,5,2,0,0,3,1,0,0,1,0,0,0,1,0,1,0,4,1,1,0,0,0,1,3,0,0,0,1,0,0,0,5,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2958,174,3/3/2018,Stephani,Bucknell,Lombardo,Binghampton,0.75,420,3,0,0,0,1,0,0,0,5,0,0,0,1,2,0,0,0,1,0,0,0,0,0,5,2,0,0,3,1,0,0,1,0,0,0,1,0,1,0,4,1,1,0,0,0,1
2959,174,3/3/2018,Bernstein,Navy,Eckhart,American,1.5,282,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2960,174,3/3/2018,Eckhart,American,Bernstein,Navy,0.5,282,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,5,0,0,2,0,0,0
2961,174,3/3/2018,Kutler,Lehigh,Rose,Drexel,1.1,420,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,1,0,1,2,0,0,0,1,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0
2962,174,3/3/2018,Rose,Drexel,Kutler,Lehigh,0.9,420,2,0,0,0,1,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,1,0,1
2963,174,3/3/2018,White,Columbia,Womack,Cornell,0.9,420,5,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,2,2,0,0,0,1,0,0,1,0,0
2964,174,3/3/2018,Womack,Cornell,White,Columbia,1.1,420,0,0,1,0,0,0,0,0,7,1,0,0,2,2,0,0,0,1,0,0,1,0,0,5,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2965,174,3/3/2018,Harvey,Army,Johnson,Harvard,1.1,420,0,0,1,0,0,0,2,1,4,1,0,0,2,3,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,3,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2966,174,3/3/2018,Johnson,Harvard,Harvey,Army,0.9,420,1,0,2,0,0,0,3,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,1,4,1,0,0,2,3,0,0,1,0,0,0,2,0,0
2967,174,3/3/2018,Kutler,Lehigh,Womack,Cornell,1.1,420,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,1,5,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0
2968,174,3/3/2018,Womack,Cornell,Kutler,Lehigh,0.9,420,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,1,5,0,0,0,1,0,1
2969,174,3/3/2018,Bernstein,Navy,Harvey,Army,1.1,420,2,0,0,0,2,0,0,0,3,1,0,0,1,1,0,0,6,4,0,0,0,0,1,0,0,2,0,1,0,1,0,2,0,0,0,5,2,0,0,0,1,0,0,1,0,0
2970,174,3/3/2018,Harvey,Army,Bernstein,Navy,0.9,420,0,0,2,0,1,0,1,0,2,0,0,0,5,2,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,3,1,0,0,1,1,0,0,6,4,0,0,0,0,1
2971,174,3/3/2018,Bernstein,Navy,Kutler,Lehigh,0.9,420,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1
2972,174,3/3/2018,Kutler,Lehigh,Bernstein,Navy,1.1,420,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,184,3/3/2018,Mercadante,Franklin & Marshall,Psomas,Columbia,0.75,420,1,0,0,0,0,0,0,0,5,1,0,0,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,3,0,0,0,0,0,2,0,0,6,2,0,1,0,0,1
2974,184,3/3/2018,Psomas,Columbia,Mercadante,Franklin & Marshall,1.25,420,1,1,0,0,0,0,4,3,0,0,0,0,0,2,0,0,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,3,2,0,0,0,0,0,0,1,0,0
2975,184,3/3/2018,Allshouse,American,Boyle,Sacred Heart,1.1,420,0,0,1,1,1,1,5,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,3,1,0,0,2,4,0,2,2,0,0,0,1,0,0
2976,184,3/3/2018,Boyle,Sacred Heart,Allshouse,American,0.9,420,0,0,1,1,1,1,1,0,3,1,0,0,2,4,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1,5,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
2977,184,3/3/2018,Heyob,Pennsylvania,Parker,Princeton,1.1,420,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2978,184,3/3/2018,Parker,Princeton,Heyob,Pennsylvania,0.9,420,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,5,1,0,0,0,0,1
2979,184,3/3/2018,Schneider,Binghampton,Psomas,Columbia,1.1,420,0,0,3,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2980,184,3/3/2018,Psomas,Columbia,Schneider,Binghampton,0.9,420,0,0,3,1,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2981,184,3/3/2018,DeCiantis,Drexel,Allshouse,American,1.25,420,0,0,0,0,0,0,4,2,5,2,0,0,0,2,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,2,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0
2982,184,3/3/2018,Allshouse,American,DeCiantis,Drexel,0.75,420,1,0,3,0,0,0,2,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,2,0,0,3,0,0,0,0,0,1
2983,184,3/3/2018,Phipps,Bucknell,Dean,Harvard,1.1,420,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
2984,184,3/3/2018,Dean,Harvard,Phipps,Bucknell,0.9,420,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2985,184,3/3/2018,Schneider,Binghampton,Heyob,Pennsylvania,1.1,420,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2986,184,3/3/2018,Heyob,Pennsylvania,Schneider,Binghampton,0.9,420,4,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2987,184,3/3/2018,Phipps,Bucknell,DeCiantis,Drexel,0.9,420,0,0,2,0,0,0,0,0,4,1,0,0,2,2,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,2,0,1,0,1,2,0,0,1,1,0,1,0,0,0
2988,184,3/3/2018,DeCiantis,Drexel,Phipps,Bucknell,1.1,420,2,0,2,1,0,0,1,1,2,0,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,2,2,1,0,1,0,0,0,0,0,0
2989,184,3/3/2018,Schneider,Binghampton,LaFragola,Brown,1.1,420,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2990,184,3/3/2018,LaFragola,Brown,Schneider,Binghampton,0.9,420,2,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2991,184,3/3/2018,DeCiantis,Drexel,Coleman,Navy,0.5,234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0
2992,184,3/3/2018,Coleman,Navy,DeCiantis,Drexel,1.75,234,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,184,3/3/2018,Phipps,Bucknell,Heyob,Pennsylvania,0.75,420,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,3,2,0,0,0,3,0,0,4,0,0,0,0,0,1
2994,184,3/3/2018,Heyob,Pennsylvania,Phipps,Bucknell,1.25,420,2,2,0,0,0,0,0,0,3,2,0,0,0,3,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2995,184,3/3/2018,Stewart,Army,Phipps,Bucknell,0.9,420,2,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0
2996,184,3/3/2018,Phipps,Bucknell,Stewart,Army,1.1,420,0,0,0,0,0,0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2997,184,3/3/2018,Psomas,Columbia,LaFragola,Brown,0.9,420,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2998,184,3/3/2018,LaFragola,Brown,Psomas,Columbia,1.1,420,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2999,184,3/3/2018,Mercadante,Franklin & Marshall,DeCiantis,Drexel,0.5,235,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,0,1,0,0,6,0,1,2,0,0,0
3000,184,3/3/2018,DeCiantis,Drexel,Mercadante,Franklin & Marshall,1.5,235,0,0,1,1,2,1,2,2,0,0,0,0,0,1,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0
3001,184,3/3/2018,Schneider,Binghampton,Boyle,Sacred Heart,1.25,420,1,1,0,0,1,1,1,1,1,1,2,2,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0
3002,184,3/3/2018,Boyle,Sacred Heart,Schneider,Binghampton,0.75,420,0,0,0,0,0,0,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2,2,0,1,0,0,5,0,0,0,0,0,1
3003,184,3/3/2018,Heyob,Pennsylvania,Dean,Harvard,1.1,420,2,1,1,1,2,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
3004,184,3/3/2018,Dean,Harvard,Heyob,Pennsylvania,0.9,420,2,0,1,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3005,184,3/3/2018,Damiana,Hofstra,Dean,Cornell,0.5,420,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,6,0,2,2,0,0,1
3006,184,3/3/2018,Dean,Cornell,Damiana,Hofstra,1.5,420,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,6,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3007,184,3/3/2018,Preisch,Lehigh,Phipps,Bucknell,1.1,420,2,1,1,0,2,1,0,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3008,184,3/3/2018,Phipps,Bucknell,Preisch,Lehigh,0.9,420,3,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,0,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,1
3009,184,3/3/2018,LaFragola,Brown,DeCiantis,Drexel,1.1,420,0,0,3,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3010,184,3/3/2018,DeCiantis,Drexel,LaFragola,Brown,0.9,420,3,1,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0
3011,184,3/3/2018,Schneider,Binghampton,Coleman,Navy,0.9,420,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3012,184,3/3/2018,Coleman,Navy,Schneider,Binghampton,1.1,420,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3013,184,3/3/2018,Heyob,Pennsylvania,Dean,Cornell,0.9,420,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1
3014,184,3/3/2018,Dean,Cornell,Heyob,Pennsylvania,1.1,420,3,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,184,3/3/2018,LaFragola,Brown,Preisch,Lehigh,0.5,234,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0
